,business_id,categories,city,name,review_count,star_avg,state,categories_list,health_business
2233,DoCLK_ekfIsFB7_IZlWhRQ,"family practice, doctors, obstetricians & gynecologists, internal medicine, health & medical, pediatricians, medical centers",Phoenix,Arizona Medical Clinic,41,4.0,AZ,"['family practice', ' doctors', ' obstetricians & gynecologists', ' internal medicine', ' health & medical', ' pediatricians', ' medical centers']",family practice
2234,FYwXLFyafSztKF190m1pVw,"doctors, health & medical, family practice",Concord,Edison Square Family Medicine,3,3.5,NC,"['doctors', ' health & medical', ' family practice']",family practice
2235,_ioKQnsGb_omiQaq0wYfAQ,"family practice, health & medical, doctors",Phoenix,"Peter Reed, DO",23,4.5,AZ,"['family practice', ' health & medical', ' doctors']",family practice
2236,3MAdvYDswpht68apA_5QpQ,"health & medical, doctors, family practice",Las Vegas,"Binh M Chung, MD",11,1.5,NV,"['health & medical', ' doctors', ' family practice']",family practice
2237,6DBHF1vxG2vO3f0hNLlLRA,"doctors, family practice, health & medical, pediatricians, internal medicine",Las Vegas,"Constantine George, MD",55,3.5,NV,"['doctors', ' family practice', ' health & medical', ' pediatricians', ' internal medicine']",family practice
2238,red8Q0AnIgMBAGTTwZy7iw,"doctors, health & medical, family practice",Gilbert,Accredited Family Healthcare,27,2.5,AZ,"['doctors', ' health & medical', ' family practice']",family practice
2239,fcUrElDX7NFCq2exD8qbHw,"family practice, doctors, health & medical",Tempe,"Eduardo S Alcantar, MD PC",4,2.0,AZ,"['family practice', ' doctors', ' health & medical']",family practice
2240,wxoH9eqO--i3l9R5ZFFhfQ,"health & medical, doctors, family practice, internal medicine",Las Vegas,"Richard D Washinsky, MD",5,3.0,NV,"['health & medical', ' doctors', ' family practice', ' internal medicine']",family practice
2241,LxmdduxwFjPEHOeP1PAR8w,"health & medical, doctors, family practice",Phoenix,Phoenix Pediatrics,19,2.5,AZ,"['health & medical', ' doctors', ' family practice']",family practice
2242,qIuskzhtmxRZometl7IqTg,"doctors, health & medical, internal medicine, family practice, pediatricians",Peoria,Adelante Healthcare,8,2.5,AZ,"['doctors', ' health & medical', ' internal medicine', ' family practice', ' pediatricians']",family practice
2243,sU9OwvFRMOsgQTwFVjU6lw,"doctors, health & medical, family practice",Mesa,the little clinic,5,4.5,AZ,"['doctors', ' health & medical', ' family practice']",family practice
2244,nVqbZMVsxRLdLan6xOPbjQ,"family practice, pediatricians, internal medicine, medical centers, doctors, urgent care, health & medical",Mesa,MY DR NOW,5,1.0,AZ,"['family practice', ' pediatricians', ' internal medicine', ' medical centers', ' doctors', ' urgent care', ' health & medical']",family practice
2245,sRbGO2OaN9WvTtTqroCJZw,"internal medicine, health & medical, doctors, family practice",Las Vegas,DOKcare Medical,3,5.0,NV,"['internal medicine', ' health & medical', ' doctors', ' family practice']",family practice
2246,W53ifZHw5Wa7WljOQptcWQ,"family practice, health & medical, doctors",Pittsburgh,Dugan Maria DO,3,3.5,PA,"['family practice', ' health & medical', ' doctors']",family practice
2247,UFDphztnX2lxgyREuRwo7g,"family practice, health & medical, doctors",Las Vegas,Sunset Clinic,13,1.5,NV,"['family practice', ' health & medical', ' doctors']",family practice
2248,MJNJcMCr555bS78FuGcu-A,"family practice, doctors, health & medical",Gilbert,Gilbert Family Medicine,15,2.5,AZ,"['family practice', ' doctors', ' health & medical']",family practice
2249,TleEfK2ks-gQ8mT-hCrU8A,"health & medical, family practice, doctors",Mesa,Homewood Family Medicine,11,3.0,AZ,"['health & medical', ' family practice', ' doctors']",family practice
2250,CjinMydpfLkbBPrPBc0fyA,"diagnostic imaging, family practice, health & medical, diagnostic services, doctors, counseling & mental health, medical centers",Las Vegas,VA Southern Nevada Healthcare System,4,3.0,NV,"['diagnostic imaging', ' family practice', ' health & medical', ' diagnostic services', ' doctors', ' counseling & mental health', ' medical centers']",family practice
2251,7bawRk-xgriNM2TyYpDrOw,"internal medicine, urgent care, family practice, doctors, health & medical",Scottsdale,Edicine,6,4.5,AZ,"['internal medicine', ' urgent care', ' family practice', ' doctors', ' health & medical']",family practice
2252,uRkSeSAN7IWO2Ewo1j933A,"doctors, health & medical, physical therapy, family practice, gerontologists, internal medicine",Phoenix,Estrella Specialty Medical Care,3,3.0,AZ,"['doctors', ' health & medical', ' physical therapy', ' family practice', ' gerontologists', ' internal medicine']",family practice
2253,iE9H-pNRCP9aklFWvVS_hg,"medical centers, health & medical, ear nose & throat, internal medicine, doctors, family practice, cosmetic surgeons",Solon,Cleveland Clinic - Family Health Center Solon,8,4.5,OH,"['medical centers', ' health & medical', ' ear nose & throat', ' internal medicine', ' doctors', ' family practice', ' cosmetic surgeons']",family practice
2254,cdjOfisIP0gSADk9dfgH0g,"family practice, doctors, urgent care, health & medical",Scottsdale,One Medical,10,4.0,AZ,"['family practice', ' doctors', ' urgent care', ' health & medical']",family practice
2255,Pk17TXGgT5PNyhblWvVZpg,"doctors, family practice, medical centers, health & medical",Henderson,Desert Family Medicine Of Green Valley,32,3.0,NV,"['doctors', ' family practice', ' medical centers', ' health & medical']",family practice
2256,1Kgid_dkog7T0TBBPf_H9w,"family practice, doctors, health & medical",Phoenix,Saguaro Family Practice,17,2.5,AZ,"['family practice', ' doctors', ' health & medical']",family practice
2257,Y630I8-4sI2Q4hiDap0s4g,"medical centers, doctors, allergists, family practice, cardiologists, health & medical, urgent care, internal medicine, pediatricians",Gilbert,Clinic 24,23,3.0,AZ,"['medical centers', ' doctors', ' allergists', ' family practice', ' cardiologists', ' health & medical', ' urgent care', ' internal medicine', ' pediatricians']",family practice
2258,DFy8RPRTheb01pQYfeQ1NA,"health & medical, urgent care, doctors, family practice",Tempe,Banner Urgent Care,91,3.0,AZ,"['health & medical', ' urgent care', ' doctors', ' family practice']",family practice
2259,EFGmRxHc_wqJsLzkktA4sA,"doctors, health & medical, family practice",Phoenix,Corrigan James P,5,4.0,AZ,"['doctors', ' health & medical', ' family practice']",family practice
2260,3hiya5iG6YymocRmXn5mFg,"doctors, health & medical, family practice",Phoenix,Kachina Family Practice,22,3.0,AZ,"['doctors', ' health & medical', ' family practice']",family practice
2261,peRxmXj_JVbmgeEhAaPZhg,"osteopathic physicians, health & medical, doctors, family practice",MESA,"Blair Butterfield, DO - Options Medical",4,3.0,AZ,"['osteopathic physicians', ' health & medical', ' doctors', ' family practice']",family practice
2262,YM6KtPCwhYXXh2ZGl6q_xw,"health & medical, doctors, family practice",Scottsdale,Scottsdale Family Health,24,2.5,AZ,"['health & medical', ' doctors', ' family practice']",family practice
2263,VbeBUCFZ2Amnf9E1A0BvGg,"health & medical, family practice, doctors",Chandler,"James D Loo, MD",16,4.0,AZ,"['health & medical', ' family practice', ' doctors']",family practice
2264,FR8EidekPJG2M-H63IKfVw,"doctors, family practice, health & medical",Phoenix,"Kevin W Cleary, DO - Clear Path Family Healthcare",8,4.0,AZ,"['doctors', ' family practice', ' health & medical']",family practice
2265,XAOUTGh79qLuER8cFiCbcw,"health & medical, doctors, family practice",Fort Mill,Shiland Family Medicine,6,3.0,SC,"['health & medical', ' doctors', ' family practice']",family practice
2266,TzCKbFvSOU5trcHqDLTUaw,"family practice, doctors, health & medical",Scottsdale,"Jose Reynoso, MD",6,4.0,AZ,"['family practice', ' doctors', ' health & medical']",family practice
2267,iO5V0ciWN7-Af-rZ5_DZdw,"medical centers, neuropathologists, cosmetic surgeons, family practice, health & medical, pain management, doctors",Mesa,McKellips Family Medical,4,1.0,AZ,"['medical centers', ' neuropathologists', ' cosmetic surgeons', ' family practice', ' health & medical', ' pain management', ' doctors']",family practice
2268,fYD51zAkMh1SxX7UfCDLdQ,"doctors, medical centers, family practice, hospitals, nurse practitioner, health & medical",Las Vegas,Huntridge Family Clinic,10,4.0,NV,"['doctors', ' medical centers', ' family practice', ' hospitals', ' nurse practitioner', ' health & medical']",family practice
2269,XwYbSZ8Q8_BtBXQGNWT93A,"family practice, doctors, health & medical",Phoenix,"Barbara L Garcia, MD ,PC",3,3.5,AZ,"['family practice', ' doctors', ' health & medical']",family practice
2270,NYtXjsbMw4cmOozh-cXVgg,"internal medicine, urgent care, family practice, medical centers, health & medical, doctors",Henderson,HealthCare Partners,25,2.5,NV,"['internal medicine', ' urgent care', ' family practice', ' medical centers', ' health & medical', ' doctors']",family practice
2271,6x05dOnCMJSysc81CO-Yng,"doctors, health & medical, family practice, psychiatrists",Mesa,Zenner Robert G MD,14,2.5,AZ,"['doctors', ' health & medical', ' family practice', ' psychiatrists']",family practice
2272,uTXYa94rFy66Oj-OCPefUA,"health & medical, family practice, doctors",Mesa,Family First Physicians,16,2.0,AZ,"['health & medical', ' family practice', ' doctors']",family practice
2273,Tieql33QCQ862aY_j3vLWw,"health & medical, doctors, medical centers, family practice",Las Vegas,Canyon Pointe Health Care,31,4.5,NV,"['health & medical', ' doctors', ' medical centers', ' family practice']",family practice
2274,_T_OehlhqKO-pwimW54p6w,"doctors, health & medical, family practice",Charlotte,Blakeney Family Physicians,14,3.5,NC,"['doctors', ' health & medical', ' family practice']",family practice
2275,pBjexiUk4kztDN2eebO5LA,"family practice, health & medical, doctors",Glendale,Glendale Pediatrics,3,2.5,AZ,"['family practice', ' health & medical', ' doctors']",family practice
2276,zkBWCiV-hKWQiOEPh-oRLg,"family practice, health & medical, doctors",Mesa,Novakovic Family Practice,3,2.5,AZ,"['family practice', ' health & medical', ' doctors']",family practice
2277,_lQxIFUDHxx7-2VfgBoiPg,"family practice, doctors, health & medical, dermatologists, internal medicine",Scottsdale,"Robert L Bierman, MD",3,1.0,AZ,"['family practice', ' doctors', ' health & medical', ' dermatologists', ' internal medicine']",family practice
2278,Y2UW3qLR5cRJ7owhLpd8kw,"medical centers, family practice, health & medical, doctors",Las Vegas,Cima Medical,18,1.0,NV,"['medical centers', ' family practice', ' health & medical', ' doctors']",family practice
2279,hWKSghl6e5hz42Y25HkTFA,"hospitals, family practice, doctors, health & medical",Phoenix,John C Lincoln Health Network,5,3.0,AZ,"['hospitals', ' family practice', ' doctors', ' health & medical']",family practice
2280,HgQtR8YxeUs05QoguJKaLQ,"health & medical, doctors, family practice",Scottsdale,Family Medicine of Scottsdale,7,3.5,AZ,"['health & medical', ' doctors', ' family practice']",family practice
2281,lqvONnvJaxvHX5A-IZGZCQ,"health & medical, doctors, family practice",Chandler,Chandler Family Care,8,3.0,AZ,"['health & medical', ' doctors', ' family practice']",family practice
2282,10hfmhdCn0iMHen-TEY2kA,"family practice, health & medical, doctors",Las Vegas,Darzev Biliana MD,14,3.0,NV,"['family practice', ' health & medical', ' doctors']",family practice
2283,IXr808g6J593W21E98_7Gw,"health & medical, family practice, doctors",Las Vegas,"Vipul Kubal, D.O.",9,3.5,NV,"['health & medical', ' family practice', ' doctors']",family practice
2284,UnpaFrepDl377Tj4hhcJQg,"health & medical, family practice, doctors, medical centers",Las Vegas,"Coy Michael, DO",7,5.0,NV,"['health & medical', ' family practice', ' doctors', ' medical centers']",family practice
2285,zvVBDfGuo0ePnMehMCfWrg,"family practice, health & medical, doctors",Phoenix,Mountain View Family Physicians,46,3.5,AZ,"['family practice', ' health & medical', ' doctors']",family practice
2286,LMwLifV4OU5XDJSfU9_u7A,"health & medical, doctors, family practice",Gilbert,"Michael G Wade, MD",5,4.0,AZ,"['health & medical', ' doctors', ' family practice']",family practice
2287,GRCW5VUoAx-621JFjeox4w,"doctors, health & medical, family practice",Scottsdale,"Elissa B Gartenberg, DO",5,4.0,AZ,"['doctors', ' health & medical', ' family practice']",family practice
2288,csFaaWsiQz5O4KXa3XkpLw,"doctors, family practice, health & medical",Fountain Hills,Fountain Hills Family Practice,4,2.5,AZ,"['doctors', ' family practice', ' health & medical']",family practice
2289,wRS_Ct8nxHrTZOj4rWseDw,"doctors, health & medical, family practice",Las Vegas,"Machuca, Rogelio, MD",8,3.0,NV,"['doctors', ' health & medical', ' family practice']",family practice
2290,ehcxjySSrGG-CCM-z9vOcQ,"pediatricians, health & medical, diagnostic services, family practice, doctors",Chandler,Desert Palm Family Health,9,2.5,AZ,"['pediatricians', ' health & medical', ' diagnostic services', ' family practice', ' doctors']",family practice
2291,vt1ba5-d9w75kcJ7iDK2yg,"health & medical, doctors, medical centers, family practice",Phoenix,East Valley Family Medical,4,1.0,AZ,"['health & medical', ' doctors', ' medical centers', ' family practice']",family practice
2292,AFtg0RUKzOhupg75hwpwuQ,"health & medical, family practice, doctors",Mentor,Lake County Family Practice,4,3.0,OH,"['health & medical', ' family practice', ' doctors']",family practice
2293,QRe72uA7vYZCJZ4vWsKBtg,"family practice, health & medical, doctors",Scottsdale,Medeiros Mark M D,4,5.0,AZ,"['family practice', ' health & medical', ' doctors']",family practice
2294,pY7ygmWmKlqEGJm1OWl6sw,"family practice, health & medical, doctors",Phoenix,"Dedinsky Brian D, MD",5,5.0,AZ,"['family practice', ' health & medical', ' doctors']",family practice
2295,xZMBy6Da6SkfCIwnQSULaQ,"health & medical, doctors, family practice",Phoenix,AZ Pain Medicine Clinic,8,5.0,AZ,"['health & medical', ' doctors', ' family practice']",family practice
2296,7zvK00ihUxeprz0XU17p0w,"family practice, fertility, doctors, urologists, obstetricians & gynecologists, health & medical",Las Vegas,Spring Mountain Women's Health,23,3.0,NV,"['family practice', ' fertility', ' doctors', ' urologists', ' obstetricians & gynecologists', ' health & medical']",family practice
2297,wv_7SNbakvFbrcvLFEGheg,"health & medical, family practice, doctors",Phoenix,"John Marshall, MD",7,3.0,AZ,"['health & medical', ' family practice', ' doctors']",family practice
2298,6saJJgubxCIdNUX_N1lxjw,"health & medical, family practice, doctors",Las Vegas,Family Friendly Medical Care,5,2.0,NV,"['health & medical', ' family practice', ' doctors']",family practice
2299,1i1RPmTmwQmSmv2Pua0s3A,"doctors, health & medical, family practice",Las Vegas,"Robert D Milne, MD",18,3.5,NV,"['doctors', ' health & medical', ' family practice']",family practice
2300,KN67dZCoHFXLsjhKJdVErg,"family practice, health & medical, doctors",Henderson,"Francesca Chamian, MD",30,2.5,NV,"['family practice', ' health & medical', ' doctors']",family practice
2301,RuhND8bUWUPRue1LqMjQ0w,"family practice, doctors, health & medical",Las Vegas,"Michael S. Mall, MD",12,4.5,NV,"['family practice', ' doctors', ' health & medical']",family practice
2302,7AW0XQBSe7a1crGYYtSDng,"health & medical, family practice, doctors",Glendale,21st Century Family Medicine,14,2.0,AZ,"['health & medical', ' family practice', ' doctors']",family practice
2303,bu3D5VN6r5JyUymt5Sq4-A,"health & medical, family practice, hospitals, doctors, urgent care",Gilbert,Banner Urgent Care,51,2.5,AZ,"['health & medical', ' family practice', ' hospitals', ' doctors', ' urgent care']",family practice
